Community Area,Primary Type,Year,Number of Reported Crimes
62,THEFT,2004,1421100777
62,THEFT,2005,1531211270
62,THEFT,2006,1719727832
62,THEFT,2007,2010921121
62,THEFT,2008,2145362427
62,THEFT,2009,2676513451
62,THEFT,2010,2117238215
62,THEFT,2011,2662156623
62,THEFT,2012,2551483874
62,THEFT,2013,3266513193
62,THEFT,2014,2140091571
62,THEFT,2015,2359635347
62,THEFT,2016,2510179134
62,THEFT,2017,2586534207
62,THEFT,2018,1138326650
62,WEAPONS VIOLATION,2002,16389082
62,WEAPONS VIOLATION,2003,16480806
62,WEAPONS VIOLATION,2004,51938434
62,WEAPONS VIOLATION,2005,51068974
62,WEAPONS VIOLATION,2006,54259028
62,WEAPONS VIOLATION,2007,44042103
62,WEAPONS VIOLATION,2008,69047056
62,WEAPONS VIOLATION,2009,76318842
62,WEAPONS VIOLATION,2010,68320248
62,WEAPONS VIOLATION,2011,81682545
62,WEAPONS VIOLATION,2012,69571591
62,WEAPONS VIOLATION,2013,64146876
62,WEAPONS VIOLATION,2014,67865218
62,WEAPONS VIOLATION,2015,91087366
62,WEAPONS VIOLATION,2016,117020758
62,WEAPONS VIOLATION,2017,76676222
62,WEAPONS VIOLATION,2018,90052808
63,ARSON,2002,33127612
63,ARSON,2003,57189156
63,ARSON,2004,67908940
63,ARSON,2005,87973757
63,ARSON,2006,63272376
63,ARSON,2007,107291667
63,ARSON,2008,76549028
63,ARSON,2009,83934016
63,ARSON,2010,137360286
63,ARSON,2011,131175412
63,ARSON,2012,69253755
63,ARSON,2013,27467229
63,ARSON,2014,87407273
63,ARSON,2015,60401529
63,ARSON,2016,31876503
63,ARSON,2017,132029719
63,ASSAULT,2002,423928676
63,ASSAULT,2003,766622051
63,ASSAULT,2004,806179759
63,ASSAULT,2005,1011657205
63,ASSAULT,2006,1118262982
63,ASSAULT,2007,1139549000
63,ASSAULT,2008,1431151923
63,ASSAULT,2009,1581361351
63,ASSAULT,2010,1672665357
63,ASSAULT,2011,1515461678
63,ASSAULT,2012,1444235487
63,ASSAULT,2013,1321785657
63,ASSAULT,2014,1479275791
63,ASSAULT,2015,1622120535
63,ASSAULT,2016,1856483586
63,ASSAULT,2017,1738257093
63,ASSAULT,2018,608343884
63,BATTERY,2001,1504645
63,BATTERY,2002,1240603741
63,BATTERY,2003,2152860022
63,BATTERY,2004,2392301862
63,BATTERY,2005,3017551042
63,BATTERY,2006,3136950165
63,BATTERY,2007,3855807942
63,BATTERY,2008,4245762368
63,BATTERY,2009,4462362288
63,BATTERY,2010,4916102732
63,BATTERY,2011,4917528560
63,BATTERY,2012,4698534880
63,BATTERY,2013,4489021450
63,BATTERY,2014,4321351862
63,BATTERY,2015,4594692774
63,BATTERY,2016,5032112048
63,BATTERY,2017,4869923101
63,BATTERY,2018,1587579241
63,BURGLARY,2002,602845851
63,BURGLARY,2003,1054195969
63,BURGLARY,2004,900919108
63,BURGLARY,2005,1505008156
63,BURGLARY,2006,1703001179
63,BURGLARY,2007,1320692179
63,BURGLARY,2008,2170920494
63,BURGLARY,2009,2061704598
63,BURGLARY,2010,2328885889
63,BURGLARY,2011,2118526161
63,BURGLARY,2012,1899831118
63,BURGLARY,2013,1735265586
63,BURGLARY,2014,1730779938
63,BURGLARY,2015,1585676470
63,BURGLARY,2016,1852354212
63,BURGLARY,2017,1679319833
63,BURGLARY,2018,371523095
63,CONCEALED CARRY LICENSE VIOLATION,2015,10336139
63,CRIM SEXUAL ASSAULT,2001,17555411
63,CRIM SEXUAL ASSAULT,2002,52544899
63,CRIM SEXUAL ASSAULT,2003,22541797
63,CRIM SEXUAL ASSAULT,2004,67544673
63,CRIM SEXUAL ASSAULT,2005,74950645
63,CRIM SEXUAL ASSAULT,2006,127392113
63,CRIM SEXUAL ASSAULT,2007,142837924
63,CRIM SEXUAL ASSAULT,2008,115576370
63,CRIM SEXUAL ASSAULT,2009,120800555
63,CRIM SEXUAL ASSAULT,2010,172764926
63,CRIM SEXUAL ASSAULT,2011,116571886
63,CRIM SEXUAL ASSAULT,2012,146770276
63,CRIM SEXUAL ASSAULT,2013,159179702
63,CRIM SEXUAL ASSAULT,2014,68576306
63,CRIM SEXUAL ASSAULT,2015,112115754
63,CRIM SEXUAL ASSAULT,2016,158897466
63,CRIM SEXUAL ASSAULT,2017,143478412
63,CRIM SEXUAL ASSAULT,2018,67435247
63,CRIMINAL DAMAGE,2001,2193274
63,CRIMINAL DAMAGE,2002,1161404580
63,CRIMINAL DAMAGE,2003,1736223604
63,CRIMINAL DAMAGE,2004,1944493611
63,CRIMINAL DAMAGE,2005,2671591994
63,CRIMINAL DAMAGE,2006,3159010809
63,CRIMINAL DAMAGE,2007,3571956826
63,CRIMINAL DAMAGE,2008,4181280987
63,CRIMINAL DAMAGE,2009,4675866733
63,CRIMINAL DAMAGE,2010,4087938592
63,CRIMINAL DAMAGE,2011,4315672610
63,CRIMINAL DAMAGE,2012,3836541333
63,CRIMINAL DAMAGE,2013,3501391070
63,CRIMINAL DAMAGE,2014,3532703088
63,CRIMINAL DAMAGE,2015,3045293306
63,CRIMINAL DAMAGE,2016,3762359834
63,CRIMINAL DAMAGE,2017,3177911738
63,CRIMINAL DAMAGE,2018,1295037145
63,CRIMINAL TRESPASS,2002,67508165
63,CRIMINAL TRESPASS,2003,226480761
63,CRIMINAL TRESPASS,2004,336116164
63,CRIMINAL TRESPASS,2005,334220106
63,CRIMINAL TRESPASS,2006,364331263
63,CRIMINAL TRESPASS,2007,398455457
63,CRIMINAL TRESPASS,2008,376818315
63,CRIMINAL TRESPASS,2009,482386604
63,CRIMINAL TRESPASS,2010,388435255
63,CRIMINAL TRESPASS,2011,416546373
63,CRIMINAL TRESPASS,2012,600409812
63,CRIMINAL TRESPASS,2013,449820889
63,CRIMINAL TRESPASS,2014,475175822
63,CRIMINAL TRESPASS,2015,364602328
63,CRIMINAL TRESPASS,2016,233624853
63,CRIMINAL TRESPASS,2017,406866869
63,CRIMINAL TRESPASS,2018,101259406
63,DECEPTIVE PRACTICE,2001,6826543
63,DECEPTIVE PRACTICE,2002,139944843
63,DECEPTIVE PRACTICE,2003,310711953
63,DECEPTIVE PRACTICE,2004,290449052
63,DECEPTIVE PRACTICE,2005,365030166
63,DECEPTIVE PRACTICE,2006,378699139
63,DECEPTIVE PRACTICE,2007,447316832
63,DECEPTIVE PRACTICE,2008,704932909
63,DECEPTIVE PRACTICE,2009,683582053
63,DECEPTIVE PRACTICE,2010,457814654
63,DECEPTIVE PRACTICE,2011,613043581
63,DECEPTIVE PRACTICE,2012,750273294
63,DECEPTIVE PRACTICE,2013,744358152
63,DECEPTIVE PRACTICE,2014,1216793507
63,DECEPTIVE PRACTICE,2015,963644635
63,DECEPTIVE PRACTICE,2016,1126610263
63,DECEPTIVE PRACTICE,2017,1122641442
63,DECEPTIVE PRACTICE,2018,450389525
63,GAMBLING,2002,11756687
63,GAMBLING,2003,5437170
63,GAMBLING,2004,17083896
63,GAMBLING,2005,21529308
63,GAMBLING,2006,10268335
63,GAMBLING,2007,16816400
63,GAMBLING,2009,14093638
63,GAMBLING,2010,38038802
63,GAMBLING,2011,41051497
63,GAMBLING,2012,8606581
63,GAMBLING,2014,19713615
63,GAMBLING,2017,11052253
63,HOMICIDE,2001,5997
63,HOMICIDE,2002,17518
63,HOMICIDE,2003,6818
63,HOMICIDE,2004,5503
63,HOMICIDE,2005,32231
63,HOMICIDE,2006,26295
63,HOMICIDE,2007,25052
63,HOMICIDE,2008,32982
63,HOMICIDE,2009,58228
63,HOMICIDE,2010,156305
63,HOMICIDE,2011,140114
63,HOMICIDE,2012,146347
63,HOMICIDE,2013,188265
63,HOMICIDE,2014,9985582
63,HOMICIDE,2015,176321
63,HOMICIDE,2016,315736
63,HOMICIDE,2017,258238
63,INTERFERENCE WITH PUBLIC OFFICER,2002,6663417
63,INTERFERENCE WITH PUBLIC OFFICER,2003,5522883
63,INTERFERENCE WITH PUBLIC OFFICER,2004,20855387
63,INTERFERENCE WITH PUBLIC OFFICER,2005,20490380
63,INTERFERENCE WITH PUBLIC OFFICER,2006,24565332
63,INTERFERENCE WITH PUBLIC OFFICER,2007,28590434
63,INTERFERENCE WITH PUBLIC OFFICER,2008,38157536
63,INTERFERENCE WITH PUBLIC OFFICER,2009,20849015
63,INTERFERENCE WITH PUBLIC OFFICER,2010,53810436
63,INTERFERENCE WITH PUBLIC OFFICER,2011,137891332
63,INTERFERENCE WITH PUBLIC OFFICER,2012,86474292
63,INTERFERENCE WITH PUBLIC OFFICER,2013,74009491
63,INTERFERENCE WITH PUBLIC OFFICER,2014,77719990
63,INTERFERENCE WITH PUBLIC OFFICER,2015,50838118
63,INTERFERENCE WITH PUBLIC OFFICER,2016,95433726
63,INTERFERENCE WITH PUBLIC OFFICER,2017,87725461
63,INTERFERENCE WITH PUBLIC OFFICER,2018,44969117
63,INTIMIDATION,2002,4567097
63,INTIMIDATION,2003,7848477
63,INTIMIDATION,2004,3377628
63,INTIMIDATION,2005,8556460
63,INTIMIDATION,2007,27734177
63,INTIMIDATION,2008,6110695
63,INTIMIDATION,2009,34784778
63,INTIMIDATION,2010,22953897
63,INTIMIDATION,2011,33180751
63,INTIMIDATION,2012,17422552
63,INTIMIDATION,2013,9277593
63,INTIMIDATION,2015,10044533
63,INTIMIDATION,2016,21709690
63,INTIMIDATION,2017,10862869
63,INTIMIDATION,2018,11304080
63,KIDNAPPING,2002,6742875
63,KIDNAPPING,2003,5848851
63,KIDNAPPING,2004,18039139
63,KIDNAPPING,2005,12171597
63,KIDNAPPING,2006,24405568
63,KIDNAPPING,2007,22468574
63,KIDNAPPING,2008,31595136
63,KIDNAPPING,2009,42404810
63,KIDNAPPING,2010,38040422
63,KIDNAPPING,2011,24716123
63,KIDNAPPING,2012,8880179
63,KIDNAPPING,2013,27867107
63,KIDNAPPING,2014,38450135
63,KIDNAPPING,2015,30112803
63,KIDNAPPING,2016,10438607
63,KIDNAPPING,2017,33013689
63,KIDNAPPING,2018,44969864
63,LIQUOR LAW VIOLATION,2002,23446305
63,LIQUOR LAW VIOLATION,2003,25390594
63,LIQUOR LAW VIOLATION,2004,34576887
63,LIQUOR LAW VIOLATION,2005,60197445
63,LIQUOR LAW VIOLATION,2006,34281756
63,LIQUOR LAW VIOLATION,2007,118968644
63,LIQUOR LAW VIOLATION,2008,70761384
63,LIQUOR LAW VIOLATION,2009,142986625
63,LIQUOR LAW VIOLATION,2010,68114570
63,LIQUOR LAW VIOLATION,2011,105681522
63,LIQUOR LAW VIOLATION,2012,94245093
63,LIQUOR LAW VIOLATION,2013,55215560
63,LIQUOR LAW VIOLATION,2014,48444830
63,LIQUOR LAW VIOLATION,2016,10637042
63,LIQUOR LAW VIOLATION,2017,32748984
63,LIQUOR LAW VIOLATION,2018,11275948
63,MOTOR VEHICLE THEFT,2001,15891215
63,MOTOR VEHICLE THEFT,2002,695241853
63,MOTOR VEHICLE THEFT,2003,851446713
63,MOTOR VEHICLE THEFT,2004,1049371557
63,MOTOR VEHICLE THEFT,2005,1042491202
63,MOTOR VEHICLE THEFT,2006,1449198747
63,MOTOR VEHICLE THEFT,2007,1372176701
63,MOTOR VEHICLE THEFT,2008,1395713006
63,MOTOR VEHICLE THEFT,2009,1405074131
63,MOTOR VEHICLE THEFT,2010,2794252939
63,MOTOR VEHICLE THEFT,2011,3116262209
63,MOTOR VEHICLE THEFT,2012,2761084299
63,MOTOR VEHICLE THEFT,2013,1734944440
63,MOTOR VEHICLE THEFT,2014,1294427722
63,MOTOR VEHICLE THEFT,2015,1227175937
63,MOTOR VEHICLE THEFT,2016,1312271408
63,MOTOR VEHICLE THEFT,2017,1473773789
63,MOTOR VEHICLE THEFT,2018,539924109
63,NARCOTICS,2002,471884139
63,NARCOTICS,2003,992251226
63,NARCOTICS,2004,1284843035
63,NARCOTICS,2005,2030245456
63,NARCOTICS,2006,2390087266
63,NARCOTICS,2007,2833786002
63,NARCOTICS,2008,2312126153
63,NARCOTICS,2009,2968592856
63,NARCOTICS,2010,3681437516
63,NARCOTICS,2011,3417942470
63,NARCOTICS,2012,2505276809
63,NARCOTICS,2013,2391514314
63,NARCOTICS,2014,2506995370
63,NARCOTICS,2015,2014804393
63,NARCOTICS,2016,1087295924
63,NARCOTICS,2017,869041636
63,NARCOTICS,2018,416167134
63,NON - CRIMINAL,2015,10127418
63,OBSCENITY,2013,28480978
63,OBSCENITY,2014,20096389
63,OBSCENITY,2016,10715723
63,OFFENSE INVOLVING CHILDREN,2001,3551324
63,OFFENSE INVOLVING CHILDREN,2002,72875271
63,OFFENSE INVOLVING CHILDREN,2003,145071627
63,OFFENSE INVOLVING CHILDREN,2004,131292772
63,OFFENSE INVOLVING CHILDREN,2005,151991391
63,OFFENSE INVOLVING CHILDREN,2006,113062475
63,OFFENSE INVOLVING CHILDREN,2007,208034989
63,OFFENSE INVOLVING CHILDREN,2008,285624504
63,OFFENSE INVOLVING CHILDREN,2009,173805445
63,OFFENSE INVOLVING CHILDREN,2010,371426594
63,OFFENSE INVOLVING CHILDREN,2011,437306238
63,OFFENSE INVOLVING CHILDREN,2012,249915315
63,OFFENSE INVOLVING CHILDREN,2013,290374901
63,OFFENSE INVOLVING CHILDREN,2014,275868485
63,OFFENSE INVOLVING CHILDREN,2015,390186808
63,OFFENSE INVOLVING CHILDREN,2016,437479734
63,OFFENSE INVOLVING CHILDREN,2017,310163176
63,OFFENSE INVOLVING CHILDREN,2018,157797132
63,OTHER OFFENSE,2001,1859872
63,OTHER OFFENSE,2002,399680436
63,OTHER OFFENSE,2003,782460982
63,OTHER OFFENSE,2004,783930305
63,OTHER OFFENSE,2005,1210347931
63,OTHER OFFENSE,2006,1206441728
63,OTHER OFFENSE,2007,1159312142
63,OTHER OFFENSE,2008,1760731545
63,OTHER OFFENSE,2009,1654486028
63,OTHER OFFENSE,2010,1802548909
63,OTHER OFFENSE,2011,1557769335
63,OTHER OFFENSE,2012,1480372405
63,OTHER OFFENSE,2013,1609945342
63,OTHER OFFENSE,2014,1588826588
63,OTHER OFFENSE,2015,1543202599
63,OTHER OFFENSE,2016,1515233616
63,OTHER OFFENSE,2017,1813664543
63,OTHER OFFENSE,2018,788071455
63,PROSTITUTION,2002,2269084
63,PROSTITUTION,2003,34636303
63,PROSTITUTION,2004,44300021
63,PROSTITUTION,2005,107943933
63,PROSTITUTION,2006,107073865
63,PROSTITUTION,2007,104563909
63,PROSTITUTION,2008,68413977
63,PROSTITUTION,2009,112844540
63,PROSTITUTION,2010,73918047
63,PROSTITUTION,2011,157322859
63,PROSTITUTION,2012,96190600
63,PROSTITUTION,2013,9392190
63,PROSTITUTION,2014,38528016
63,PROSTITUTION,2015,80245373
63,PROSTITUTION,2017,11028965
63,PUBLIC PEACE VIOLATION,2002,35509739
63,PUBLIC PEACE VIOLATION,2003,100988070
63,PUBLIC PEACE VIOLATION,2004,203722955
63,PUBLIC PEACE VIOLATION,2005,377899361
63,PUBLIC PEACE VIOLATION,2006,451497723
63,PUBLIC PEACE VIOLATION,2007,449506984
63,PUBLIC PEACE VIOLATION,2008,382316879
63,PUBLIC PEACE VIOLATION,2009,529080305
63,PUBLIC PEACE VIOLATION,2010,500984267
63,PUBLIC PEACE VIOLATION,2011,721757708
63,PUBLIC PEACE VIOLATION,2012,587343820
63,PUBLIC PEACE VIOLATION,2013,516381689
63,PUBLIC PEACE VIOLATION,2014,501257613
63,PUBLIC PEACE VIOLATION,2015,313556114
63,PUBLIC PEACE VIOLATION,2016,190569103
63,PUBLIC PEACE VIOLATION,2017,153317191
63,PUBLIC PEACE VIOLATION,2018,67451539
63,ROBBERY,2001,2311427
63,ROBBERY,2002,340400613
63,ROBBERY,2003,484811030
63,ROBBERY,2004,455116845
63,ROBBERY,2005,602516805
63,ROBBERY,2006,628528514
63,ROBBERY,2007,680030106
63,ROBBERY,2008,907727109
63,ROBBERY,2009,1234929973
63,ROBBERY,2010,1446389325
63,ROBBERY,2011,952248732
63,ROBBERY,2012,1246547392
63,ROBBERY,2013,1014594268
63,ROBBERY,2014,793490034
63,ROBBERY,2015,1211322223
63,ROBBERY,2016,1186794760
63,ROBBERY,2017,1784454495
63,ROBBERY,2018,462118796
63,SEX OFFENSE,2001,2224113
63,SEX OFFENSE,2002,27702368
63,SEX OFFENSE,2003,87219567
63,SEX OFFENSE,2004,87490786
63,SEX OFFENSE,2005,73805721
63,SEX OFFENSE,2006,100551759
63,SEX OFFENSE,2007,171599751
63,SEX OFFENSE,2008,104344310
63,SEX OFFENSE,2009,107759083
63,SEX OFFENSE,2010,99090392
63,SEX OFFENSE,2011,165443870
63,SEX OFFENSE,2012,244993101
63,SEX OFFENSE,2013,229556390
63,SEX OFFENSE,2014,136613682
63,SEX OFFENSE,2015,185798673
63,SEX OFFENSE,2016,127109526
63,SEX OFFENSE,2017,154837489
63,SEX OFFENSE,2018,33831630
63,STALKING,2002,2256530
63,STALKING,2003,2644929
63,STALKING,2004,3262933
63,STALKING,2005,12578453
63,STALKING,2006,14011509
63,STALKING,2007,11369173
63,STALKING,2009,6842552
63,STALKING,2010,22935740
63,STALKING,2012,8895710
63,STALKING,2013,18722638
63,STALKING,2014,19179714
63,STALKING,2015,20463863
63,STALKING,2016,31910658
63,STALKING,2017,11031072
63,THEFT,2001,52379077
63,THEFT,2002,1306615472
63,THEFT,2003,2163410940
63,THEFT,2004,2263324471
63,THEFT,2005,2900187030
63,THEFT,2006,3232889234
63,THEFT,2007,3665813968
63,THEFT,2008,4269199790
63,THEFT,2009,4682576162
63,THEFT,2010,4235339619
63,THEFT,2011,4949482742
63,THEFT,2012,4912915668
63,THEFT,2013,5210453608
63,THEFT,2014,4825823856
63,THEFT,2015,4161936224
63,THEFT,2016,4344373790
63,THEFT,2017,4666732968
63,THEFT,2018,1542712976
63,WEAPONS VIOLATION,2002,84659370
63,WEAPONS VIOLATION,2003,135552264
63,WEAPONS VIOLATION,2004,225662242
63,WEAPONS VIOLATION,2005,289680094
63,WEAPONS VIOLATION,2006,219015526
63,WEAPONS VIOLATION,2007,245646603
63,WEAPONS VIOLATION,2008,356940801
63,WEAPONS VIOLATION,2009,355293292
63,WEAPONS VIOLATION,2010,516803386
63,WEAPONS VIOLATION,2011,496672882
63,WEAPONS VIOLATION,2012,364592905
63,WEAPONS VIOLATION,2013,283560289
63,WEAPONS VIOLATION,2014,271265544
63,WEAPONS VIOLATION,2015,303979153
63,WEAPONS VIOLATION,2016,326941582
63,WEAPONS VIOLATION,2017,418524308
63,WEAPONS VIOLATION,2018,236112193
64,ARSON,2003,19734069
64,ARSON,2004,21217140
64,ARSON,2006,38429236
64,ARSON,2007,16464168
64,ARSON,2008,25598533
64,ARSON,2009,27652566
64,ARSON,2010,15289223
64,ARSON,2011,32926352
64,ARSON,2012,17686292
64,ARSON,2013,9375226
64,ARSON,2014,29195125
64,ARSON,2015,20324438
64,ARSON,2016,20972221
64,ARSON,2017,11106982
64,ASSAULT,2002,178576491
64,ASSAULT,2003,351342311
64,ASSAULT,2004,475519570
64,ASSAULT,2005,442001138
64,ASSAULT,2006,583389951
64,ASSAULT,2007,728973325
64,ASSAULT,2008,640333353
64,ASSAULT,2009,676293055
64,ASSAULT,2010,707283493
64,ASSAULT,2011,807220145
64,ASSAULT,2012,628856399
64,ASSAULT,2013,542160151
64,ASSAULT,2014,601151670
64,ASSAULT,2015,537383241
64,ASSAULT,2016,602860923
64,ASSAULT,2017,593811093
64,ASSAULT,2018,281507498
64,BATTERY,2002,536096949
64,BATTERY,2003,794759438
64,BATTERY,2004,872915731
64,BATTERY,2005,1209677063
64,BATTERY,2006,1405200422
64,BATTERY,2007,1608320552
64,BATTERY,2008,1843730590
64,BATTERY,2009,1865912247
64,BATTERY,2010,1922093988
64,BATTERY,2011,1901434813
64,BATTERY,2012,2054501957
64,BATTERY,2013,1671439435
64,BATTERY,2014,1375185233
64,BATTERY,2015,1529808872
64,BATTERY,2016,1600093708
64,BATTERY,2017,1708921645
64,BATTERY,2018,765632168
64,BURGLARY,2001,2291034
64,BURGLARY,2002,314048658
64,BURGLARY,2003,518423451
64,BURGLARY,2004,702832612
64,BURGLARY,2005,604619187
64,BURGLARY,2006,436935590
64,BURGLARY,2007,750907473
64,BURGLARY,2008,944462817
64,BURGLARY,2009,878944898
64,BURGLARY,2010,1004247338
64,BURGLARY,2011,1345183249
64,BURGLARY,2012,925216891
64,BURGLARY,2013,936282385
64,BURGLARY,2014,666983434
64,BURGLARY,2015,794134400
64,BURGLARY,2016,975618055
64,BURGLARY,2017,747084563
64,BURGLARY,2018,157474233
64,CRIM SEXUAL ASSAULT,2002,6406316
64,CRIM SEXUAL ASSAULT,2003,8426682
64,CRIM SEXUAL ASSAULT,2004,21088495
64,CRIM SEXUAL ASSAULT,2005,10153788
64,CRIM SEXUAL ASSAULT,2006,20932753
64,CRIM SEXUAL ASSAULT,2007,27524654
64,CRIM SEXUAL ASSAULT,2008,19367119
64,CRIM SEXUAL ASSAULT,2009,34714288
64,CRIM SEXUAL ASSAULT,2010,15058198
64,CRIM SEXUAL ASSAULT,2011,27085611
64,CRIM SEXUAL ASSAULT,2012,26420524
64,CRIM SEXUAL ASSAULT,2013,65811312
64,CRIM SEXUAL ASSAULT,2014,19506376
64,CRIM SEXUAL ASSAULT,2015,102616680
64,CRIM SEXUAL ASSAULT,2016,53439376
64,CRIM SEXUAL ASSAULT,2017,55386246
64,CRIM SEXUAL ASSAULT,2018,22512547
64,CRIMINAL DAMAGE,2002,724452638
64,CRIMINAL DAMAGE,2003,1188696558
64,CRIMINAL DAMAGE,2004,1305976174
64,CRIMINAL DAMAGE,2005,1710029704
64,CRIMINAL DAMAGE,2006,2041551157
64,CRIMINAL DAMAGE,2007,2469583727
64,CRIMINAL DAMAGE,2008,2610311563
64,CRIMINAL DAMAGE,2009,2674479450
64,CRIMINAL DAMAGE,2010,2024649291
64,CRIMINAL DAMAGE,2011,1957789675
64,CRIMINAL DAMAGE,2012,2031757755
64,CRIMINAL DAMAGE,2013,1827985884
64,CRIMINAL DAMAGE,2014,1306954550
64,CRIMINAL DAMAGE,2015,1524752640
64,CRIMINAL DAMAGE,2016,1333753402
64,CRIMINAL DAMAGE,2017,1846483607
64,CRIMINAL DAMAGE,2018,686067595
64,CRIMINAL TRESPASS,2002,48482033
64,CRIMINAL TRESPASS,2003,67727546
64,CRIMINAL TRESPASS,2004,88064776
64,CRIMINAL TRESPASS,2005,89948122
64,CRIMINAL TRESPASS,2006,181100563
64,CRIMINAL TRESPASS,2007,238032353
64,CRIMINAL TRESPASS,2008,233145027
64,CRIMINAL TRESPASS,2009,207430919
64,CRIMINAL TRESPASS,2010,180860638
64,CRIMINAL TRESPASS,2011,138733250
64,CRIMINAL TRESPASS,2012,138969103
64,CRIMINAL TRESPASS,2013,248069245
64,CRIMINAL TRESPASS,2014,125583294
64,CRIMINAL TRESPASS,2015,112110207
64,CRIMINAL TRESPASS,2016,285618352
64,CRIMINAL TRESPASS,2017,153554865
64,CRIMINAL TRESPASS,2018,101372274
64,DECEPTIVE PRACTICE,2001,15509061
64,DECEPTIVE PRACTICE,2002,163988504
64,DECEPTIVE PRACTICE,2003,210054995
64,DECEPTIVE PRACTICE,2004,275838228
64,DECEPTIVE PRACTICE,2005,364645285
64,DECEPTIVE PRACTICE,2006,369137951
64,DECEPTIVE PRACTICE,2007,409100470
64,DECEPTIVE PRACTICE,2008,527376475
64,DECEPTIVE PRACTICE,2009,373804635
64,DECEPTIVE PRACTICE,2010,337949336
64,DECEPTIVE PRACTICE,2011,450798149
64,DECEPTIVE PRACTICE,2012,633845524
64,DECEPTIVE PRACTICE,2013,739035749
64,DECEPTIVE PRACTICE,2014,840174556
64,DECEPTIVE PRACTICE,2015,805028611
64,DECEPTIVE PRACTICE,2016,1074273289
64,DECEPTIVE PRACTICE,2017,782498154
64,DECEPTIVE PRACTICE,2018,383003948
64,GAMBLING,2002,4971004
64,GAMBLING,2003,5132355
64,GAMBLING,2004,10112636
64,GAMBLING,2005,13180917
64,GAMBLING,2006,9995203
64,GAMBLING,2007,16577623
64,GAMBLING,2010,7402156
64,GAMBLING,2015,10072076
64,HOMICIDE,2001,745
64,HOMICIDE,2003,2463
64,HOMICIDE,2005,6636
64,HOMICIDE,2006,3910
64,HOMICIDE,2007,8352
64,HOMICIDE,2008,9311
64,HOMICIDE,2009,5068
64,HOMICIDE,2013,21101
64,HOMICIDE,2014,43239
64,HOMICIDE,2016,10528860
64,HOMICIDE,2017,23496
64,INTERFERENCE WITH PUBLIC OFFICER,2005,8113479
64,INTERFERENCE WITH PUBLIC OFFICER,2006,9622078
64,INTERFERENCE WITH PUBLIC OFFICER,2007,5660288
64,INTERFERENCE WITH PUBLIC OFFICER,2008,12363227
64,INTERFERENCE WITH PUBLIC OFFICER,2009,6752174
64,INTERFERENCE WITH PUBLIC OFFICER,2010,7608424
64,INTERFERENCE WITH PUBLIC OFFICER,2012,25958683
64,INTERFERENCE WITH PUBLIC OFFICER,2013,36805781
64,INTERFERENCE WITH PUBLIC OFFICER,2014,48466773
64,INTERFERENCE WITH PUBLIC OFFICER,2015,20025265
64,INTERFERENCE WITH PUBLIC OFFICER,2016,21194982
64,INTERFERENCE WITH PUBLIC OFFICER,2017,43678873
64,INTERFERENCE WITH PUBLIC OFFICER,2018,11319391
64,INTIMIDATION,2002,2205161
64,INTIMIDATION,2005,12053927
64,INTIMIDATION,2006,9831305
64,INTIMIDATION,2008,6520865
64,INTIMIDATION,2010,7765468
64,INTIMIDATION,2011,8384338
64,INTIMIDATION,2012,26320215
64,INTIMIDATION,2013,18395814
64,INTIMIDATION,2014,9461394
64,INTIMIDATION,2015,20487218
64,INTIMIDATION,2017,11160088
64,KIDNAPPING,2002,9369862
64,KIDNAPPING,2003,2593758
64,KIDNAPPING,2004,10379796
64,KIDNAPPING,2005,12478068
64,KIDNAPPING,2007,5334849
64,KIDNAPPING,2008,19155989
64,KIDNAPPING,2009,13694509
64,KIDNAPPING,2010,22757194
64,KIDNAPPING,2011,8318977
64,KIDNAPPING,2012,8943261
64,KIDNAPPING,2013,9153894
64,KIDNAPPING,2014,9864669
64,KIDNAPPING,2015,30497157
64,KIDNAPPING,2016,10628498
64,LIQUOR LAW VIOLATION,2002,16499719
64,LIQUOR LAW VIOLATION,2003,24867446
64,LIQUOR LAW VIOLATION,2004,17050955
64,LIQUOR LAW VIOLATION,2006,25539334
64,LIQUOR LAW VIOLATION,2007,33700198
64,LIQUOR LAW VIOLATION,2008,13226881
64,LIQUOR LAW VIOLATION,2009,28417174
64,LIQUOR LAW VIOLATION,2010,14916838
64,LIQUOR LAW VIOLATION,2011,32386296
64,LIQUOR LAW VIOLATION,2012,42922255
64,LIQUOR LAW VIOLATION,2013,18656313
64,LIQUOR LAW VIOLATION,2014,9786319
64,LIQUOR LAW VIOLATION,2016,10456598
64,MOTOR VEHICLE THEFT,2001,15196303
64,MOTOR VEHICLE THEFT,2002,202142538
64,MOTOR VEHICLE THEFT,2003,296399288
64,MOTOR VEHICLE THEFT,2004,458973626
64,MOTOR VEHICLE THEFT,2005,455635125
64,MOTOR VEHICLE THEFT,2006,445092042
64,MOTOR VEHICLE THEFT,2007,399571282
64,MOTOR VEHICLE THEFT,2008,533481672
64,MOTOR VEHICLE THEFT,2009,380729729
64,MOTOR VEHICLE THEFT,2010,457913835
64,MOTOR VEHICLE THEFT,2011,277751764
64,MOTOR VEHICLE THEFT,2012,331343837
64,MOTOR VEHICLE THEFT,2013,377577752
64,MOTOR VEHICLE THEFT,2014,339898379
64,MOTOR VEHICLE THEFT,2015,439155013
64,MOTOR VEHICLE THEFT,2016,497927446
64,MOTOR VEHICLE THEFT,2017,374389420
64,MOTOR VEHICLE THEFT,2018,202560857
